record_kind,name,source_file,line,model_kind,bases,field_or_key_definition,collection_name,ownership_type,tenant_field,persistence_reference_count,index_name,index_options,governed_query_registry,static_usage_count,notes
model,OfferAcceptance,backend/models.py,3977,class,BaseDocument,agency_id;workspace_id;option_id;request_id;trip_id;accepted_by_user_id;accepted_at;acceptance_source;status;accepted_pricing_snapshot_json;accepted_routing_snapshot_json;accepted_fare_bundle_snapshot_json;accepted_services_snapshot_json;accepted_pets_snapshot_json;accepted_special_items_snapshot_json;rules_feasibility_snapshot_json;client_visible_summary_json;internal_notes,booking_readiness_packages;offer_acceptances;offer_options;offer_workspaces;passenger_service_requests;request_passenger_segment_services;request_passengers;requested_services;trip_accepted_offer_snapshots;trip_passengers;trip_service_items,,,,,,,4,static symbol usage count excludes definition
model,OfferAcceptanceCreate,backend/models.py,3998,pydantic_model,BaseModel,acceptance_source;provider_target;client_visible_summary_json;internal_notes,audit_events;booking_readiness_packages;client_passenger_relationships;client_profiles;journey_comparison_presentations;journey_offer_acceptance_handoffs;journey_offer_client_decisions;journey_offer_client_interactions;journey_offer_client_questions;journey_offer_deliveries;journey_offer_delivery_audit_events;journey_offer_delivery_recipients;journey_offer_delivery_versions;journey_offer_document_package_links;journey_offer_warning_acknowledgements;journey_option_alternatives;journey_presentation_snapshots;offer_acceptances;offer_options;offer_workspaces;operational_timelines;passenger_profiles;passenger_service_requests;portal_access_mappings;request_passenger_segment_services;request_passengers;requested_services;trip_accepted_offer_snapshots;trip_passengers;trip_service_items,,,,,,,6,static symbol usage count excludes definition
model,OfferAcceptanceSource,backend/models.py,3818,enum,str;Enum,,,,,,,,,4,static symbol usage count excludes definition
model,OfferAcceptanceStatus,backend/models.py,3825,enum,str;Enum,,booking_readiness_packages;offer_acceptances;offer_options;offer_workspaces;passenger_service_requests;request_passenger_segment_services;request_passengers;requested_services;trip_accepted_offer_snapshots;trip_passengers;trip_service_items,,,,,,,8,static symbol usage count excludes definition
model,OfferBookingHandoff,backend/models.py,16068,class,BaseDocument,agency_id;handoff_reference;acceptance_id;booking_readiness_package_id;trip_accepted_offer_snapshot_id;trip_id;request_id;offer_workspace_id;offer_option_id;booking_workspace_id;booking_record_id;handoff_status;readiness_status;provider_target;booking_mode;idempotency_key;blocker_count;warning_count;check_count;mapping_count;instruction_count;accepted_offer_snapshot_json;readiness_snapshot_json;policy_trace_json;pricing_trace_json;internal_trace_json;client_trace_json;booking_execution_snapshot_json;integration_snapshot_json;created_by;updated_by;handed_off_at;booking_created_at;metadata;metadata_only;offer_to_booking_handoff_readiness_foundation;accepted_offer_snapshot_required;mutable_offer_reconstruction_disabled;booking_execution_disabled;provider_execution_disabled;ticket_issuance_disabled;payment_processing_disabled;external_api_calls_disabled;background_workers_disabled;human_authority_final,booking_execution_instructions;booking_readiness_packages;booking_workspaces;offer_acceptances;offer_booking_handoff_checks;offer_booking_handoff_mappings;offer_booking_handoffs;operational_workflow_events;operational_workflow_instances;trip_accepted_offer_snapshots;trip_dossiers,,,,,,,4,static symbol usage count excludes definition
model,OfferBookingHandoffBookingCreateRequest,backend/models.py,16215,pydantic_model,BaseModel,provider_target;booking_mode;create_draft_record;allow_conditional;internal_notes;metadata,booking_execution_instructions;booking_readiness_packages;booking_workspaces;offer_acceptances;offer_booking_handoff_checks;offer_booking_handoff_mappings;offer_booking_handoffs;operational_workflow_events;operational_workflow_instances;trip_accepted_offer_snapshots;trip_dossiers,,,,,,,4,static symbol usage count excludes definition
model,OfferBookingHandoffBuildRequest,backend/models.py,16198,pydantic_model,BaseModel,agency_id;acceptance_id;booking_readiness_package_id;trip_id;offer_workspace_id;offer_option_id;provider_target;booking_mode;idempotency_key;force_rebuild;notes;metadata,booking_execution_instructions;booking_readiness_packages;booking_workspaces;offer_acceptances;offer_booking_handoff_checks;offer_booking_handoff_mappings;offer_booking_handoffs;operational_workflow_events;operational_workflow_instances;trip_accepted_offer_snapshots;trip_dossiers,,,,,,,4,static symbol usage count excludes definition
model,OfferBookingHandoffCheck,backend/models.py,16116,class,BaseDocument,agency_id;handoff_id;acceptance_id;booking_readiness_package_id;check_key;label;category;status;severity;details;source_entity_type;source_entity_id;evidence_snapshot_json;remediation_guidance;created_by;updated_by;metadata;metadata_only;offer_to_booking_handoff_readiness_foundation;no_runtime_enforcement,booking_execution_instructions;booking_readiness_packages;booking_workspaces;offer_acceptances;offer_booking_handoff_checks;offer_booking_handoff_mappings;offer_booking_handoffs;operational_workflow_events;operational_workflow_instances;trip_accepted_offer_snapshots;trip_dossiers,,,,,,,4,static symbol usage count excludes definition
model,OfferBookingHandoffMapping,backend/models.py,16139,class,BaseDocument,agency_id;handoff_id;acceptance_id;booking_readiness_package_id;trip_id;booking_workspace_id;mapping_type;source_entity_type;source_entity_id;target_entity_type;target_entity_id;mapping_status;mapping_snapshot_json;source_snapshot_json;target_snapshot_json;notes;created_by;updated_by;metadata;metadata_only;offer_to_booking_handoff_readiness_foundation;mapping_is_audit_metadata_only,booking_execution_instructions;booking_readiness_packages;booking_workspaces;offer_acceptances;offer_booking_handoff_checks;offer_booking_handoff_mappings;offer_booking_handoffs;operational_workflow_events;operational_workflow_instances;trip_accepted_offer_snapshots;trip_dossiers,,,,,,,5,static symbol usage count excludes definition
model,OfferBuilderPricingLineType,backend/models.py,3546,enum,str;Enum,,audit_events;offer_builder_segments;offer_comparison_snapshots;offer_fare_bundles;offer_options;offer_pricing_lines;offer_routing_options;offer_workspaces;passenger_service_requests;requested_services;travel_requests;trip_dossiers;trip_service_items,,,,,,,10,static symbol usage count excludes definition
model,OfferBuilderSegment,backend/models.py,3701,class,BaseDocument,agency_id;option_id;routing_id;sequence;marketing_airline_code;operating_airline_code;flight_number;origin_airport;destination_airport;departure_at;arrival_at;aircraft_type;cabin_class;booking_class;fare_basis;segment_status;source_payload_json,audit_events;offer_builder_segments;offer_comparison_snapshots;offer_fare_bundles;offer_options;offer_pricing_lines;offer_routing_options;offer_workspaces;passenger_service_requests;requested_services;travel_requests;trip_dossiers;trip_service_items,,,,,,,3,static symbol usage count excludes definition
model,OfferBuilderSegmentCreate,backend/models.py,3721,pydantic_model,BaseModel,routing_id;sequence;marketing_airline_code;operating_airline_code;flight_number;origin_airport;destination_airport;departure_at;arrival_at;aircraft_type;cabin_class;booking_class;fare_basis;segment_status;source_payload_json,audit_events;offer_builder_segments;offer_comparison_snapshots;offer_fare_bundles;offer_options;offer_pricing_lines;offer_routing_options;offer_workspaces;passenger_service_requests;requested_services;travel_requests;trip_dossiers;trip_service_items,,,,,,,4,static symbol usage count excludes definition
model,OfferComparisonSnapshot,backend/models.py,3799,pydantic_model,BaseModel,id;agency_id;workspace_id;matrix_json;generated_at;generated_by_user_id,offer_comparison_snapshots;offer_options;offer_workspaces,,,,,,,2,static symbol usage count excludes definition
model,OfferCreate,backend/models.py,3183,pydantic_model,BaseModel,client_id;request_id;assigned_user_id;title;status;source;currency;client_language;valid_until;internal_notes;client_visible_intro;client_visible_terms,,,,,,,,2,static symbol usage count excludes definition
model,OfferDecisionAcknowledgement,backend/models.py,8023,class,BaseDocument,agency_id;decision_pack_id;offer_workspace_id;acknowledged_by;acknowledged_at;acknowledgement_type;notes;metadata_json;metadata_only;human_review_only,offer_decision_acknowledgements;offer_decision_audit_snapshots;offer_decision_evidence_references;offer_decision_explanations;offer_decision_pack_evidence;offer_decision_pack_review_notes;offer_decision_pack_warnings;offer_decision_packs;offer_decision_reasons;offer_decision_timeline_events,,,,,,,2,static symbol usage count excludes definition
model,OfferDecisionAcknowledgementCreate,backend/models.py,8108,pydantic_model,BaseModel,decision_pack_id;acknowledged_by;acknowledgement_type;notes;metadata_json,offer_decision_acknowledgements;offer_decision_audit_snapshots;offer_decision_evidence_references;offer_decision_explanations;offer_decision_pack_evidence;offer_decision_pack_review_notes;offer_decision_pack_warnings;offer_decision_packs;offer_decision_reasons;offer_decision_timeline_events,,,,,,,4,static symbol usage count excludes definition
model,OfferDecisionAcknowledgementType,backend/models.py,7948,enum,str;Enum,,,,,,,,,4,static symbol usage count excludes definition
model,OfferDecisionActorType,backend/models.py,7910,enum,str;Enum,,offer_decision_acknowledgements;offer_decision_audit_snapshots;offer_decision_evidence_references;offer_decision_explanations;offer_decision_export_artifacts;offer_decision_export_audit_events;offer_decision_export_recipient_drafts;offer_decision_export_sections;offer_decision_exports;offer_decision_pack_evidence;offer_decision_pack_options;offer_decision_pack_review_notes;offer_decision_pack_snapshots;offer_decision_pack_warnings;offer_decision_packs;offer_decision_reasons;offer_decision_timeline_events,,,,,,,19,static symbol usage count excludes definition
